,Date,Close,Open,High,Low,Vol.,Change %
5160,"Mar 01, 2010",358.23,353.04,358.41,353.04,6990000,1.47%
5161,"Mar 02, 2010",357.45,358.23,360.59,356.52,8530000,-0.22%
5162,"Mar 03, 2010",357.66,357.44,359.57,356.78,7860000,0.06%
5163,"Mar 04, 2010",359.42,357.66,359.7,355.72,6710000,0.49%
5164,"Mar 05, 2010",364.46,359.42,365.01,359.42,7040000,1.40%
5165,"Mar 08, 2010",365.66,364.46,366.39,364.46,7010000,0.33%
5166,"Mar 09, 2010",367.08,365.66,369.51,364.9,9140000,0.39%
5167,"Mar 10, 2010",369.89,367.08,370.56,366.92,7900000,0.77%
5168,"Mar 11, 2010",371.41,369.89,371.41,368.31,6880000,0.41%
5169,"Mar 12, 2010",371.58,371.41,372.78,370.22,6410000,0.05%
5170,"Mar 15, 2010",370.59,371.54,371.54,367.57,5760000,-0.27%
5171,"Mar 16, 2010",373.22,370.59,373.67,370.29,7820000,0.71%
5172,"Mar 17, 2010",374.63,373.21,376.96,373.21,7680000,0.38%
5173,"Mar 18, 2010",375.45,374.63,375.78,373.89,6700000,0.22%
5174,"Mar 19, 2010",372.46,375.45,376.3,370.71,9080000,-0.80%
5175,"Mar 22, 2010",375.18,372.46,376.56,370.1,6200000,0.73%
5176,"Mar 23, 2010",378.7,375.18,378.98,374.49,7240000,0.94%
5177,"Mar 24, 2010",376.56,378.7,378.7,375.96,6930000,-0.57%
5178,"Mar 25, 2010",377.81,376.56,382.9,376.56,8550000,0.33%
5179,"Mar 26, 2010",377.34,377.81,379.83,375.56,6930000,-0.12%
5180,"Mar 29, 2010",377.39,377.33,379.67,376.68,5390000,0.01%
5181,"Mar 30, 2010",379.24,377.39,380.17,376.52,5930000,0.49%
5182,"Mar 31, 2010",376.89,379.24,379.42,376.32,6680000,-0.62%
5183,"Apr 01, 2010",377.24,376.89,381.07,374.16,7820000,0.09%
5184,"Apr 05, 2010",381.42,377.24,381.64,377.24,5940000,1.11%
5185,"Apr 06, 2010",381.58,381.42,382.94,378.71,6480000,0.04%
5186,"Apr 07, 2010",380.77,381.58,382.89,378.98,7290000,-0.21%
5187,"Apr 08, 2010",380.88,380.77,381.67,377.54,7170000,0.03%
5188,"Apr 09, 2010",384.04,380.88,384.24,380.54,6120000,0.83%
5189,"Apr 12, 2010",385.22,384.04,386.25,383.83,6120000,0.31%
5190,"Apr 13, 2010",386.51,385.22,387.08,383.51,7250000,0.33%
5191,"Apr 14, 2010",392.95,386.51,393.2,386.51,9850000,1.67%
5192,"Apr 15, 2010",395.01,392.95,395.35,392.52,8470000,0.52%
5193,"Apr 16, 2010",389.51,395.01,395.01,387.72,10890000,-1.39%
5194,"Apr 19, 2010",390.36,389.51,391.01,385.5,7570000,0.22%
5195,"Apr 20, 2010",392.02,390.36,392.79,388.92,7020000,0.43%
5196,"Apr 21, 2010",393.58,392.02,395.21,391.59,8580000,0.40%
5197,"Apr 22, 2010",394.46,393.58,394.93,387.02,10050000,0.22%
5198,"Apr 23, 2010",396.28,394.46,396.5,392.76,8980000,0.46%
5199,"Apr 26, 2010",395.61,396.28,397.47,395.02,7070000,-0.17%
5200,"Apr 27, 2010",387.79,395.61,395.86,386.92,9730000,-1.98%
5201,"Apr 28, 2010",388.58,387.76,389.52,384.98,9850000,0.20%
5202,"Apr 29, 2010",392.34,388.58,392.82,388.58,7630000,0.97%
5203,"Apr 30, 2010",383.53,392.34,392.38,383.48,9260000,-2.25%
5204,"May 03, 2010",388.79,383.53,390.33,383.53,7390000,1.37%
5205,"May 04, 2010",377.34,388.79,388.79,374.69,10740000,-2.95%
5206,"May 05, 2010",375.14,377.34,377.62,372.03,9570000,-0.58%
5207,"May 06, 2010",362.78,374.98,375.97,335.99,15700000,-3.29%
5208,"May 07, 2010",354.31,362.78,363.94,345.87,15940000,-2.33%
5209,"May 10, 2010",371.85,354.31,373.06,354.31,10720000,4.95%
5210,"May 11, 2010",370.15,371.85,376.03,367.53,9210000,-0.46%
5211,"May 12, 2010",378.46,370.14,378.92,370.14,8480000,2.25%
5212,"May 13, 2010",373.25,378.45,380.45,372.22,8810000,-1.38%
5213,"May 14, 2010",365.68,373.25,373.25,361.05,10660000,-2.03%
5214,"May 17, 2010",366.54,365.68,367.69,359.27,8680000,0.24%
5215,"May 18, 2010",360.6,366.54,369.19,358.88,9610000,-1.62%
5216,"May 19, 2010",358.17,360.6,362.58,354.5,10100000,-0.67%
5217,"May 20, 2010",345.44,358.17,358.17,344.58,13000000,-3.55%
5218,"May 21, 2010",348.91,345.44,350.97,338.96,13630000,1.00%
5219,"May 24, 2010",346.93,348.91,351.94,346.7,7960000,-0.57%
5220,"May 25, 2010",346.37,346.93,346.93,335.56,10600000,-0.16%
5221,"May 26, 2010",342.71,346.34,353.5,341.82,11320000,-1.06%
5222,"May 27, 2010",354.83,342.71,355.05,342.71,9450000,3.54%
5223,"May 28, 2010",351.8,354.83,355.13,349.11,8320000,-0.85%
5224,"Jun 01, 2010",348.52,351.8,355.92,347.94,8680000,-0.93%
5225,"Jun 02, 2010",356.12,348.52,356.23,347.85,8230000,2.18%
5226,"Jun 03, 2010",360.17,356.12,360.94,355.71,8530000,1.14%
5227,"Jun 04, 2010",348.78,360.17,360.17,346.96,9970000,-3.16%
5228,"Jun 07, 2010",342.25,348.78,350.9,341.66,8800000,-1.87%
5229,"Jun 08, 2010",342.41,342.25,343.25,337.13,10790000,0.05%
5230,"Jun 09, 2010",339.4,342.41,347.83,338.42,9040000,-0.88%
5231,"Jun 10, 2010",348.04,339.4,348.54,339.4,8720000,2.55%
5232,"Jun 11, 2010",351.89,348.03,352.42,344.93,7190000,1.11%
5233,"Jun 14, 2010",350.94,351.85,356.74,350.76,7150000,-0.27%
5234,"Jun 15, 2010",361.01,350.94,361.35,350.94,8910000,2.87%
5235,"Jun 16, 2010",361.89,361,363.23,358.66,7530000,0.24%
5236,"Jun 17, 2010",363.6,361.89,364.15,360,6710000,0.47%
5237,"Jun 18, 2010",363.85,363.6,365.73,362.5,7060000,0.07%
5238,"Jun 21, 2010",360.91,363.85,368.12,358.96,6960000,-0.81%
5239,"Jun 22, 2010",357.61,360.91,364.68,357.21,6870000,-0.91%
5240,"Jun 23, 2010",356.01,357.61,359.34,353.4,7450000,-0.45%
5241,"Jun 24, 2010",349.55,356.01,356.01,348.38,8520000,-1.81%
5242,"Jun 25, 2010",347.62,349.55,351.76,346.1,10580000,-0.55%
5243,"Jun 28, 2010",348.54,347.61,350.88,346.26,6980000,0.26%
5244,"Jun 29, 2010",335.15,348.54,348.54,332.84,11280000,-3.84%
5245,"Jun 30, 2010",329.93,335.15,336.79,328.98,9200000,-1.56%
5246,"Jul 01, 2010",328.83,329.92,332.25,323.47,10940000,-0.33%
5247,"Jul 02, 2010",328.07,328.83,330.62,325.27,7030000,-0.23%
5248,"Jul 06, 2010",330.7,328.07,335.8,327.7,8100000,0.80%
5249,"Jul 07, 2010",342.79,330.7,342.95,330.7,8680000,3.66%
5250,"Jul 08, 2010",344.46,342.79,345.92,340.45,7650000,0.49%
5251,"Jul 09, 2010",346.39,344.46,346.46,343.73,5990000,0.56%
5252,"Jul 12, 2010",348.82,346.39,350.02,346.23,6320000,0.70%
5253,"Jul 13, 2010",353.6,348.82,354.87,348.82,8430000,1.37%
5254,"Jul 14, 2010",356.56,353.6,358.95,353.6,10430000,0.84%
5255,"Jul 15, 2010",356.93,356.56,357.69,351.44,8550000,0.10%
5256,"Jul 16, 2010",346.47,356.93,356.93,346.26,9270000,-2.93%
5257,"Jul 19, 2010",350.09,346.47,350.93,345.98,6800000,1.04%
5258,"Jul 20, 2010",352.86,350.09,352.94,341.82,9070000,0.79%
5259,"Jul 21, 2010",347.91,352.86,355.36,346.83,9730000,-1.40%
5260,"Jul 22, 2010",357.33,347.91,358.46,347.91,9390000,2.71%
5261,"Jul 23, 2010",359.37,357.33,359.46,354.55,8600000,0.57%
5262,"Jul 26, 2010",361.51,359.37,361.51,357.55,6900000,0.60%
5263,"Jul 27, 2010",362.01,361.51,363.29,360.23,7430000,0.14%
5264,"Jul 28, 2010",358.57,361.98,362.73,357.4,6910000,-0.95%
5265,"Jul 29, 2010",355.2,358.57,360.23,352.2,11020000,-0.94%
5266,"Jul 30, 2010",353.57,355.2,355.4,349.99,9530000,-0.46%
5267,"Aug 02, 2010",360.79,353.57,361.91,353.57,7440000,2.04%
5268,"Aug 03, 2010",359.43,360.79,360.79,357.85,6670000,-0.38%
5269,"Aug 04, 2010",361.62,359.43,362.01,357.61,7880000,0.61%
5270,"Aug 05, 2010",360.1,361.62,361.62,357.57,5980000,-0.42%
5271,"Aug 06, 2010",358.97,359.94,359.94,353.95,7010000,-0.31%
5272,"Aug 09, 2010",360.62,358.97,361.37,357.67,7920000,0.46%
5273,"Aug 10, 2010",356.3,360.62,360.62,353.8,10120000,-1.20%
5274,"Aug 11, 2010",347.02,356.29,356.29,345.8,9570000,-2.60%
5275,"Aug 12, 2010",341.11,347.01,347.01,338.44,11770000,-1.70%
5276,"Aug 13, 2010",338.84,341.11,341.66,338.83,7250000,-0.67%
5277,"Aug 16, 2010",340.22,338.84,342.24,336.18,6700000,0.41%
5278,"Aug 17, 2010",344.06,340.22,346.95,340.22,7140000,1.13%
5279,"Aug 18, 2010",345.62,344.06,347.42,342.77,6570000,0.45%
5280,"Aug 19, 2010",341.21,345.62,345.62,339.3,11530000,-1.28%
5281,"Aug 20, 2010",341.04,341.21,342.11,338.92,8980000,-0.05%
5282,"Aug 23, 2010",337.74,341.04,343.51,337.68,7110000,-0.97%
5283,"Aug 24, 2010",332.25,337.74,337.74,331.08,8490000,-1.63%
5284,"Aug 25, 2010",333.83,332.23,335.25,328.95,7720000,0.48%
5285,"Aug 26, 2010",330.11,333.81,335.84,329.73,7510000,-1.11%
5286,"Aug 27, 2010",334,330.11,334.4,326.55,9360000,1.18%
5287,"Aug 30, 2010",330.01,334,335.11,329.95,6840000,-1.19%
5288,"Aug 31, 2010",328.12,330.01,330.79,326.01,9520000,-0.57%
5289,"Sep 01, 2010",336.88,328.12,338.07,328.12,8670000,2.67%
5290,"Sep 02, 2010",339.91,336.88,339.91,336.28,6580000,0.90%
5291,"Sep 03, 2010",345.69,339.91,345.83,339.91,6610000,1.70%
5292,"Sep 07, 2010",342.73,345.68,346.16,342.41,7320000,-0.86%
5293,"Sep 08, 2010",344.06,342.73,345.05,342.43,8610000,0.39%
5294,"Sep 09, 2010",344.61,344.06,347.71,344.06,6880000,0.16%
5295,"Sep 10, 2010",344.77,344.61,345.33,342.6,7550000,0.05%
5296,"Sep 13, 2010",351.86,344.74,352.61,344.74,9160000,2.06%
5297,"Sep 14, 2010",353.75,351.86,356.46,350.68,9000000,0.54%
5298,"Sep 15, 2010",355.81,353.75,356.52,352.54,8250000,0.58%
5299,"Sep 16, 2010",358.26,355.81,358.49,354.84,7310000,0.69%
5300,"Sep 17, 2010",359.92,358.26,360.94,358.26,10630000,0.46%
5301,"Sep 20, 2010",364.98,359.92,365.61,359.92,7180000,1.41%
5302,"Sep 21, 2010",364.46,364.98,367.34,363.16,8800000,-0.14%
5303,"Sep 22, 2010",362.4,364.46,364.46,359.84,9540000,-0.57%
5304,"Sep 23, 2010",362.38,362.4,365.94,359.5,7770000,-0.01%
5305,"Sep 24, 2010",370.13,362.38,370.2,362.38,8700000,2.14%
5306,"Sep 27, 2010",369.39,370.13,372.4,368.8,6940000,-0.20%
5307,"Sep 28, 2010",369.77,369.38,370.66,364.31,8500000,0.10%
5308,"Sep 29, 2010",369.9,369.77,370.96,368.37,8260000,0.04%
5309,"Sep 30, 2010",367.86,369.9,373.55,365.65,8990000,-0.55%
5310,"Oct 01, 2010",367.43,367.86,371,366.32,7450000,-0.12%
5311,"Oct 04, 2010",363.42,367.43,367.43,361.22,7500000,-1.09%
5312,"Oct 05, 2010",371.68,363.42,372.14,363.42,8790000,2.27%
5313,"Oct 06, 2010",369.42,371.68,372.48,366.4,8310000,-0.61%
5314,"Oct 07, 2010",370.36,369.42,371.41,367.6,7720000,0.25%
5315,"Oct 08, 2010",373.01,370.36,373.72,368.37,7920000,0.72%
5316,"Oct 11, 2010",373.26,373.01,375.29,372.31,5760000,0.07%
5317,"Oct 12, 2010",375.95,373.26,376.86,370.2,7640000,0.72%
5318,"Oct 13, 2010",379.42,375.95,381.26,375.95,9850000,0.92%
5319,"Oct 14, 2010",379.89,379.42,381.11,377.63,8740000,0.12%
5320,"Oct 15, 2010",387.59,379.89,387.59,379.89,8940000,2.03%
5321,"Oct 18, 2010",389.45,387.59,389.58,386.07,6800000,0.48%
5322,"Oct 19, 2010",382.72,389.45,389.45,379.85,9230000,-1.73%
5323,"Oct 20, 2010",385.72,382.72,388.19,382.72,8240000,0.78%
5324,"Oct 21, 2010",386.26,385.72,389.07,382.49,7810000,0.14%
5325,"Oct 22, 2010",388.38,386.26,388.54,385.84,5700000,0.55%
5326,"Oct 25, 2010",389.42,388.38,392.06,388.38,6060000,0.27%
5327,"Oct 26, 2010",389.96,389.42,390.52,385.57,6950000,0.14%
5328,"Oct 27, 2010",391.59,389.96,391.94,387.36,7490000,0.42%
5329,"Oct 28, 2010",391.85,391.56,393.18,388.61,8350000,0.07%
5330,"Oct 29, 2010",391.58,391.85,394.27,391.58,8410000,-0.07%
5331,"Nov 01, 2010",392.93,391.58,396.43,390.77,6440000,0.34%
5332,"Nov 02, 2010",396.54,392.93,397.25,392.93,6520000,0.92%
5333,"Nov 03, 2010",398.35,396.54,398.67,393.7,7510000,0.46%
5334,"Nov 04, 2010",404.61,398.35,405.16,398.35,8740000,1.57%
5335,"Nov 05, 2010",404.73,404.61,404.97,402.82,7020000,0.03%
5336,"Nov 08, 2010",404.91,404.57,405.82,403.31,6580000,0.04%
5337,"Nov 09, 2010",403.68,404.91,407.81,401.78,7430000,-0.30%
5338,"Nov 10, 2010",404.6,403.68,404.8,400.52,6850000,0.23%
5339,"Nov 11, 2010",397.45,404.6,404.6,392.79,13020000,-1.77%
5340,"Nov 12, 2010",391.91,397.45,397.7,389.58,10030000,-1.39%
5341,"Nov 15, 2010",390.22,391.91,393.94,389.97,6960000,-0.43%
5342,"Nov 16, 2010",382.94,390.22,390.22,381.39,9220000,-1.87%
5343,"Nov 17, 2010",382.76,382.92,385.52,381.27,7470000,-0.05%
5344,"Nov 18, 2010",389.71,382.76,391.26,382.76,7970000,1.82%
5345,"Nov 19, 2010",390.63,389.71,391.29,388.54,7660000,0.24%
5346,"Nov 22, 2010",392.93,390.63,392.95,387.86,7970000,0.59%
5347,"Nov 23, 2010",387.24,392.93,392.93,385.19,8030000,-1.45%
5348,"Nov 24, 2010",393.96,387.24,394.57,387.24,6670000,1.74%
5349,"Nov 26, 2010",392.21,393.96,393.96,390.41,2380000,-0.44%
5350,"Nov 29, 2010",389.88,392.21,392.21,385.93,6350000,-0.59%
5351,"Nov 30, 2010",384.45,389.88,389.88,383.89,7420000,-1.39%
5352,"Dec 01, 2010",393.07,384.44,394.66,384.44,7660000,2.24%
5353,"Dec 02, 2010",398.02,393.07,398.43,393.07,8070000,1.26%
5354,"Dec 03, 2010",399.12,398.02,399.4,396.35,6610000,0.28%
5355,"Dec 06, 2010",399.4,399.12,400.25,398.34,5500000,0.07%
5356,"Dec 07, 2010",399.37,399.4,403.68,399.27,7130000,-0.01%
5357,"Dec 08, 2010",402.87,399.37,402.87,399.01,5910000,0.88%
5358,"Dec 09, 2010",402.85,402.87,404.63,401.47,6440000,0.00%
5359,"Dec 10, 2010",404.87,402.85,405.12,402.65,6270000,0.50%
5360,"Dec 13, 2010",403.57,404.83,406.79,403.53,7330000,-0.32%
5361,"Dec 14, 2010",403.88,403.57,405.67,402.63,6020000,0.08%
5362,"Dec 15, 2010",401.66,403.88,405.03,400.87,6440000,-0.55%
5363,"Dec 16, 2010",402.61,401.75,404.51,400.78,6930000,0.24%
5364,"Dec 17, 2010",403.1,402.61,404.73,402.61,9890000,0.12%
5365,"Dec 20, 2010",403.37,403.1,404.82,401.42,5810000,0.07%
5366,"Dec 21, 2010",405.93,403.36,406.32,403.36,5710000,0.63%
5367,"Dec 22, 2010",405.78,405.93,406.32,405.24,5250000,-0.04%
5368,"Dec 23, 2010",405.1,405.78,405.83,404.23,3670000,-0.17%
5369,"Dec 27, 2010",405.85,405.1,406.57,402.44,3200000,0.19%
5370,"Dec 28, 2010",405.78,405.85,407.24,405.13,3180000,-0.02%
5371,"Dec 29, 2010",406.19,405.77,407.47,405.77,2970000,0.10%
5372,"Dec 30, 2010",405.39,406.19,406.55,404.93,2680000,-0.20%
5373,"Dec 31, 2010",404.55,405.39,405.39,402.95,2870000,-0.21%
5374,"Jan 03, 2011",409.36,404.55,411.35,404.55,6560000,1.19%
5375,"Jan 04, 2011",409.92,409.36,411.02,407.59,6600000,0.14%
5376,"Jan 05, 2011",412.68,409.92,412.87,408.71,7310000,0.67%
5377,"Jan 06, 2011",416.35,412.68,416.56,412.68,8460000,0.89%
5378,"Jan 07, 2011",415.32,416.35,416.75,411.36,7090000,-0.25%
5379,"Jan 10, 2011",415.89,415.32,416.67,412.96,6370000,0.14%
5380,"Jan 11, 2011",416.64,415.89,417.89,415.11,6740000,0.18%
5381,"Jan 12, 2011",420.4,416.64,420.4,416.64,7250000,0.90%
5382,"Jan 13, 2011",419.87,420.4,420.91,418.51,7520000,-0.13%
5383,"Jan 14, 2011",423.76,419.87,423.76,419.24,8230000,0.93%
5384,"Jan 18, 2011",424.98,423.76,425.58,420.33,7220000,0.29%
5385,"Jan 19, 2011",422.16,424.98,426.15,420.5,7080000,-0.66%
5386,"Jan 20, 2011",419.33,422.16,422.16,415.29,8190000,-0.67%
5387,"Jan 21, 2011",416.48,419.33,421.82,416.3,7550000,-0.68%
5388,"Jan 24, 2011",422.95,416.48,422.97,416.34,7260000,1.55%
5389,"Jan 25, 2011",424.56,422.95,424.58,420.77,8530000,0.38%
5390,"Jan 26, 2011",426.29,424.56,427.83,424.16,8610000,0.41%
5391,"Jan 27, 2011",428.58,426.26,430.33,426.26,9440000,0.54%
5392,"Jan 28, 2011",418.82,428.58,429.46,417.21,9200000,-2.28%
5393,"Jan 31, 2011",421.56,418.82,421.56,417.02,7360000,0.65%
5394,"Feb 01, 2011",429.05,421.56,429.96,421.56,7480000,1.78%
5395,"Feb 02, 2011",430.19,429.05,431.19,428.08,7210000,0.27%
5396,"Feb 03, 2011",430.32,430.19,431.25,425.93,6640000,0.03%
5397,"Feb 04, 2011",433.57,430.32,433.57,429.69,6580000,0.76%
5398,"Feb 07, 2011",436.05,433.57,438.14,433.57,6740000,0.57%
5399,"Feb 08, 2011",437.75,435.89,437.86,435.04,6130000,0.39%
5400,"Feb 09, 2011",436.69,437.74,438.06,435.16,7260000,-0.24%
5401,"Feb 10, 2011",434.45,436.69,436.69,431.07,13130000,-0.51%
5402,"Feb 11, 2011",435.9,434.44,436.37,432.85,8080000,0.33%
5403,"Feb 14, 2011",436.57,435.9,437.54,435.63,7530000,0.15%
5404,"Feb 15, 2011",434.62,436.57,436.57,433.31,7070000,-0.45%
5405,"Feb 16, 2011",437.94,434.62,438.51,434.62,8610000,0.76%
5406,"Feb 17, 2011",438.64,437.94,439.2,435.69,7610000,0.16%
5407,"Feb 18, 2011",438.39,438.64,439.61,436.85,7150000,-0.06%
5408,"Feb 22, 2011",427.06,438.39,438.39,426.24,8210000,-2.58%
5409,"Feb 23, 2011",421.35,427.06,427.06,418.43,9720000,-1.34%
5410,"Feb 24, 2011",422.79,421.33,424.44,418.25,7910000,0.34%
5411,"Feb 25, 2011",428.4,422.79,428.96,422.79,6330000,1.33%
5412,"Feb 28, 2011",429.03,428.4,431.25,426.84,7370000,0.15%
5413,"Mar 01, 2011",421.78,429.03,430.97,421.02,7400000,-1.69%
5414,"Mar 02, 2011",423.83,421.77,427.02,421.5,7060000,0.49%
5415,"Mar 03, 2011",430.94,423.83,431.64,423.83,6890000,1.68%
5416,"Mar 04, 2011",428.02,430.94,431.39,425.37,6980000,-0.68%
5417,"Mar 07, 2011",422.02,428.02,429.76,418.74,7820000,-1.40%
5418,"Mar 08, 2011",424.65,422.02,426.48,419.72,6560000,0.62%
5419,"Mar 09, 2011",422.14,424.65,424.65,420.1,7320000,-0.59%
5420,"Mar 10, 2011",413.54,422.14,422.14,412.93,8660000,-2.04%
5421,"Mar 11, 2011",416.2,413.54,417.53,412.14,6860000,0.64%
5422,"Mar 14, 2011",414.57,416.16,416.9,411.85,6700000,-0.39%
5423,"Mar 15, 2011",408.12,414.57,414.57,401.39,9330000,-1.56%
5424,"Mar 16, 2011",397.07,408.11,408.11,394.45,10470000,-2.71%
5425,"Mar 17, 2011",400.92,397.07,404.88,397.07,7740000,0.97%
5426,"Mar 18, 2011",401.4,400.92,406.12,400.75,9440000,0.12%
5427,"Mar 21, 2011",409.02,401.4,411.18,401.4,5990000,1.90%
5428,"Mar 22, 2011",407.99,409.02,409.59,407.28,5700000,-0.25%
5429,"Mar 23, 2011",410.39,407.99,411.35,405.02,6110000,0.59%
5430,"Mar 24, 2011",417.02,410.39,417.3,410.39,7580000,1.62%
5431,"Mar 25, 2011",417.64,417.02,420.26,417.02,6600000,0.15%
5432,"Mar 28, 2011",415.36,417.64,419.67,415.36,5520000,-0.55%
5433,"Mar 29, 2011",418.01,415.35,418.02,412.86,5620000,0.64%
5434,"Mar 30, 2011",418.69,418.01,419.77,417.77,6040000,0.16%
5435,"Mar 31, 2011",417.63,418.69,419.49,417.04,6770000,-0.25%
5436,"Apr 01, 2011",417.27,417.63,420.14,415.83,7490000,-0.09%
5437,"Apr 04, 2011",415.12,417.27,417.97,413.36,6060000,-0.52%
5438,"Apr 05, 2011",414.81,415.12,417.68,414.26,9040000,-0.07%
5439,"Apr 06, 2011",417.81,414.81,418.7,414.81,7750000,0.72%
5440,"Apr 07, 2011",418.06,417.81,420.1,415.18,6700000,0.06%
5441,"Apr 08, 2011",415.54,418.06,419.57,413.99,5670000,-0.60%
5442,"Apr 11, 2011",414.88,415.54,416.62,413.14,5470000,-0.16%
5443,"Apr 12, 2011",411.19,414.88,414.88,409.48,6100000,-0.89%
5444,"Apr 13, 2011",414.03,411.19,415.6,411.19,5750000,0.69%
5445,"Apr 14, 2011",412.73,414.03,414.03,409.24,6120000,-0.31%
5446,"Apr 15, 2011",411.03,412.73,412.73,409.28,6520000,-0.41%
5447,"Apr 18, 2011",408.14,411.03,411.03,402.4,6400000,-0.70%
5448,"Apr 19, 2011",409.66,408.14,409.66,406.73,6140000,0.37%
5449,"Apr 20, 2011",419.34,409.66,419.93,409.66,9060000,2.36%
5450,"Apr 21, 2011",423.32,419.34,423.81,419.34,6640000,0.95%
5451,"Apr 25, 2011",424.25,423.32,424.53,422.85,5280000,0.22%
5452,"Apr 26, 2011",427.51,424.25,428.99,424.25,7800000,0.77%
5453,"Apr 27, 2011",429.54,427.51,429.99,425.92,7560000,0.47%
5454,"Apr 28, 2011",429.39,429.51,429.88,427.63,7370000,-0.03%
5455,"Apr 29, 2011",429.83,429.39,430.25,428.05,11040000,0.10%
5456,"May 02, 2011",428.08,429.83,431.24,427.33,6630000,-0.41%
5457,"May 03, 2011",427.37,428.08,428.36,424.25,7190000,-0.17%
5458,"May 04, 2011",426.18,427.37,427.93,422.71,7830000,-0.28%
5459,"May 05, 2011",424.08,426.27,428.55,422.61,7920000,-0.49%
5460,"May 06, 2011",425.32,423.91,430.35,423.91,6740000,0.29%
5461,"May 09, 2011",426.2,425.32,427.87,424.02,5410000,0.21%
5462,"May 10, 2011",429.83,426.2,430.46,426.2,6560000,0.85%
5463,"May 11, 2011",426.37,429.83,430.83,423.69,8370000,-0.80%
5464,"May 12, 2011",429.02,426.37,429.74,422.58,9030000,0.62%
5465,"May 13, 2011",423.79,429.02,429.02,423.67,7460000,-1.22%
5466,"May 16, 2011",417.36,423.79,424.01,416.4,7430000,-1.52%
5467,"May 17, 2011",416.66,417.36,417.36,411.68,9050000,-0.17%
5468,"May 18, 2011",419.77,416.65,420.57,416.17,7210000,0.75%
5469,"May 19, 2011",420.34,419.77,421.16,417.87,6620000,0.14%
5470,"May 20, 2011",417.33,420.34,420.65,417.07,5930000,-0.72%
5471,"May 23, 2011",411.01,417.33,417.33,409.56,6430000,-1.51%
5472,"May 24, 2011",409.33,411.01,412.33,409.13,5750000,-0.41%
5473,"May 25, 2011",411.21,409.32,412.99,408.74,5950000,0.46%
5474,"May 26, 2011",413.46,411.19,414.46,410.4,6630000,0.55%
5475,"May 27, 2011",415.55,413.46,415.89,413.46,5390000,0.51%
5476,"May 31, 2011",422.04,415.55,422.04,415.55,6980000,1.56%
5477,"Jun 01, 2011",412.83,422.04,422.47,412.67,8050000,-2.18%
5478,"Jun 02, 2011",413.33,412.83,415.16,411.55,6510000,0.12%
5479,"Jun 03, 2011",407.51,413.33,413.33,406.94,6300000,-1.41%
5480,"Jun 06, 2011",404.71,407.51,408.72,404.37,6140000,-0.69%
5481,"Jun 07, 2011",403.22,404.71,406.77,403.12,6770000,-0.37%
5482,"Jun 08, 2011",399.9,403.22,403.22,398.72,7310000,-0.82%
5483,"Jun 09, 2011",400.22,399.9,402.1,399.34,5610000,0.08%
5484,"Jun 10, 2011",394.25,400.21,400.21,394.14,6490000,-1.49%
5485,"Jun 13, 2011",394.19,394.2,396.11,392.98,5940000,-0.02%
5486,"Jun 14, 2011",399.36,394.19,400.58,394.19,6320000,1.31%
5487,"Jun 15, 2011",392,399.35,399.35,390.99,7340000,-1.84%
5488,"Jun 16, 2011",390.74,392,393.74,387.57,7650000,-0.32%
5489,"Jun 17, 2011",389.68,390.74,395.07,388.47,8940000,-0.27%
5490,"Jun 20, 2011",391,389.68,392.03,388.23,5970000,0.34%
5491,"Jun 21, 2011",398.61,391,399.2,391,6590000,1.95%
5492,"Jun 22, 2011",395.33,398.61,398.72,395.16,5580000,-0.82%
5493,"Jun 23, 2011",398.73,395.33,399.11,390.09,7980000,0.86%
5494,"Jun 24, 2011",391.44,398.73,398.73,390.87,10410000,-1.83%
5495,"Jun 27, 2011",396.92,391.44,399,391.07,6560000,1.40%
5496,"Jun 28, 2011",402.03,396.91,402.28,396.91,6000000,1.29%
5497,"Jun 29, 2011",405.06,402.03,405.33,400.85,6750000,0.75%
5498,"Jun 30, 2011",410.91,405.06,411.33,405.06,6920000,1.44%
5499,"Jul 01, 2011",418.01,410.91,418.44,410.1,5790000,1.73%
5500,"Jul 05, 2011",418.66,418.01,419.17,416.74,5080000,0.16%
5501,"Jul 06, 2011",420.71,418.66,421.54,417.02,5390000,0.49%
5502,"Jul 07, 2011",426.64,420.71,427.74,420.71,6320000,1.41%
5503,"Jul 08, 2011",424.64,426.64,426.64,420.12,5520000,-0.47%
5504,"Jul 11, 2011",417.01,424.64,424.64,415.73,5720000,-1.80%
5505,"Jul 12, 2011",413.15,417.01,417.03,412.77,7680000,-0.93%
5506,"Jul 13, 2011",414.24,413.15,418.9,413.1,6090000,0.26%
5507,"Jul 14, 2011",410.31,414.24,418.07,409.19,6690000,-0.95%
5508,"Jul 15, 2011",416.68,410.31,416.84,410.31,6260000,1.55%
5509,"Jul 18, 2011",415.33,416.68,416.86,411.65,6040000,-0.32%
5510,"Jul 19, 2011",426.53,415.33,426.76,415.33,6950000,2.70%
5511,"Jul 20, 2011",424.7,426.53,430.29,424.22,6910000,-0.43%
5512,"Jul 21, 2011",426.95,424.7,428.64,421.56,9210000,0.53%
5513,"Jul 22, 2011",431.93,426.95,432.64,426.94,7460000,1.17%
5514,"Jul 25, 2011",431.3,431.93,433.8,427.49,6190000,-0.15%
5515,"Jul 26, 2011",433.1,431.3,435.06,431.02,6390000,0.42%
5516,"Jul 27, 2011",420.34,433.1,433.1,419.58,9050000,-2.95%
